StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice,ABC_Class,MovementCategory
23236,DOILEY STORAGE TIN,1082,2934.98,112,2.8652212389380534,B,Medium Moving
48189,DOOR MAT FRIENDSHIP ,431,2934.31,149,7.14248322147651,B,Medium Moving
84849B,FAIRY SOAP SOAP HOLDER,1819,2932.99,226,1.6825991189427312,B,Fast Moving
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,2483,2918.71,135,1.2436029411764706,B,Fast Moving
22194,BLACK DINER WALL CLOCK,353,2918.05,142,8.458098591549296,B,Medium Moving
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,239,2915.25,133,12.615671641791044,B,Medium Moving
21812,GARLAND WITH HEARTS AND BELLS,597,2913.15,124,4.9332,B,Medium Moving
22428,ENAMEL FIRE BUCKET CREAM,421,2910.9300000000003,158,6.980062893081761,B,Medium Moving
23461,SWEETHEART BIRD HOUSE,829,2908.55,83,4.135955056179776,B,Medium Moving
21467,CHERRY CROCHET FOOD COVER,951,2905.27,212,3.734205607476635,B,Medium Moving
23188,VINTAGE  2 METER FOLDING RULER,1775,2902.4700000000003,155,1.678789808917197,B,Medium Moving
22313,OFFICE MUG WARMER PINK,952,2899.54,106,3.3494444444444444,B,Medium Moving
21240,BLUE POLKADOT CUP,3655,2898.75,270,0.8423529411764706,B,Fast Moving
22733,3D TRADITIONAL CHRISTMAS STICKERS,2296,2893.04,217,1.3036486486486487,B,Fast Moving
22347,PIZZA SLICE DISH,2605,2891.4500000000003,74,1.2294594594594594,B,Fast Moving
21041,RED RETROSPOT OVEN GLOVE DOUBLE,996,2890.2000000000003,200,2.948019801980198,B,Medium Moving
21055,TOOL BOX SOFT TOY ,316,2889.64,176,9.210338983050846,B,Medium Moving
23242,TREASURE TIN BUFFALO BILL ,1430,2886.0800000000004,187,2.0739473684210528,B,Medium Moving
21592,RETROSPOT CIGAR BOX MATCHES ,2760,2885.46,279,1.1584375,B,Fast Moving
21705,BAG 500g SWIRLY MARBLES,2401,2883.21,183,1.5597849462365592,B,Fast Moving
21447,12 IVORY ROSE PEG PLACE SETTINGS,2377,2882.33,228,1.2467381974248928,B,Fast Moving
21584,RETROSPOT SMALL TUBE MATCHES,1761,2881.65,219,1.6482758620689657,B,Medium Moving
82578,KITCHEN METAL SIGN,5391,2879.3500000000004,544,0.553768115942029,B,Fast Moving
21519,GIN & TONIC DIET GREETING CARD ,7017,2868.66,436,0.4139588100686499,B,Fast Moving
21100,CHARLIE AND LOLA CHARLOTTE BAG,2221,2864.05,159,1.5760625,B,Fast Moving
23035,DRAWER KNOB CERAMIC IVORY,2035,2863.39,165,1.453855421686747,B,Fast Moving
21537,RED RETROSPOT PUDDING BOWL,686,2862.5,162,4.237951807228916,B,Medium Moving
23393,HOME SWEET HOME CUSHION COVER ,763,2861.25,201,3.75,B,Medium Moving
22794,SWEETHEART WIRE MAGAZINE RACK,362,2851.5,183,7.93688524590164,B,Medium Moving
22309,TEA COSY RED  STRIPE,1208,2850.93,169,2.5713529411764706,B,Medium Moving
15039,SANDALWOOD FAN,4146,2848.9,180,0.8306593406593407,B,Fast Moving
21192,WHITE BELL HONEYCOMB PAPER ,1845,2842.25,113,1.6298319327731092,B,Fast Moving
22172,METAL SHELF WITH RAIL ,339,2839.0,156,8.472929936305732,B,Medium Moving
23390,DOLLY GIRL MINI BACKPACK,713,2838.9500000000003,144,4.139115646258504,B,Medium Moving
84968D,S/16 VINTAGE RED CUTLERY,253,2836.95,17,12.43235294117647,B,Medium Moving
23283,DOORMAT VINTAGE LEAVES DESIGN ,426,2833.7000000000003,88,7.66625,B,Medium Moving
18098C,PORCELAIN BUTTERFLY OIL BURNER,1123,2832.8500000000004,177,2.891304347826087,B,Medium Moving
85049D,BRIGHT BLUES RIBBONS ,2283,2826.39,372,1.2494986807387862,B,Fast Moving
22071,SMALL WHITE RETROSPOT MUG IN BOX ,1125,2825.37,159,3.689565217391304,B,Medium Moving
84279B,CHERRY BLOSSOM DECORATIVE FLASK,777,2820.15,188,3.7289361702127657,B,Medium Moving
21206,STRAWBERRY HONEYCOMB  GARLAND ,2058,2819.7,190,1.6083333333333334,B,Fast Moving
21990,MODERN FLORAL STATIONERY SET,1786,2818.3,233,1.805169491525424,B,Medium Moving
22154,ANGEL DECORATION 3 BUTTONS ,6808,2816.16,227,0.4194979079497907,B,Fast Moving
22944,CHRISTMAS METAL POSTCARD WITH BELLS,4185,2813.03,102,0.8347663551401869,B,Fast Moving
23182,TOILET SIGN OCCUPIED OR VACANT,3378,2807.69,254,0.8792635658914728,B,Fast Moving
22037,ROBOT BIRTHDAY CARD,6751,2806.0,474,0.4201052631578947,B,Fast Moving
22972,CHILDREN'S SPACEBOY MUG,1722,2802.26,186,1.653422459893048,B,Medium Moving
21706,"FOLDING UMBRELLA , RED/WHITE SPOT",900,2799.0,90,4.516666666666667,B,Medium Moving
21354,TOAST ITS - BEST MUM,2401,2797.25,169,1.2229411764705882,B,Fast Moving
23329,DECORATIVE WICKER HEART LARGE,1701,2794.65,215,1.6482758620689657,B,Medium Moving
22710,WRAP I LOVE LONDON ,7104,2787.68,168,0.4158333333333333,B,Fast Moving
84909A,PINK PAISLEY QUILT ,208,2784.8,29,17.329310344827586,B,Medium Moving
21507,"ELEPHANT, BIRTHDAY CARD, ",6890,2782.92,398,0.4160902255639097,B,Fast Moving
22712,CARD DOLLY GIRL ,7009,2777.73,345,0.4277101449275362,B,Fast Moving
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,863,2770.91,36,6.1529729729729725,B,Medium Moving
47504K,ENGLISH ROSE GARDEN SECATEURS,2580,2769.64,263,1.3644776119402986,B,Fast Moving
21796,SET OF 3 RED STRIPE BASKETS,323,2769.44,66,12.660757575757575,B,Medium Moving
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,749,2762.67,215,3.7316666666666665,B,Medium Moving
21626,VINTAGE UNION JACK PENNANT,1415,2759.25,159,1.95,B,Medium Moving
23290,SPACEBOY CHILDRENS BOWL,2367,2757.15,174,1.2419540229885058,B,Fast Moving
21239,PINK  SPOTTY CUP,3390,2756.7,296,0.8456521739130435,B,Fast Moving
85114B,IVORY ENCHANTED FOREST PLACEMAT,1753,2756.45,157,1.6424050632911391,B,Medium Moving
23345, DOLLY GIRL BEAKER,2394,2754.5,133,1.2437037037037038,B,Fast Moving
23354,6 GIFT TAGS 50'S CHRISTMAS ,3343,2750.9300000000003,261,0.8295910780669145,B,Fast Moving
22925,BLUE GIANT GARDEN THERMOMETER,465,2743.77,171,5.982034883720931,B,Medium Moving
22674,FRENCH TOILET SIGN BLUE METAL,2267,2741.48,243,1.2510569105691056,B,Fast Moving
23051,RECYCLED ACAPULCO MAT BLUE,335,2741.35,133,8.237969924812031,B,Medium Moving
22095,LADS ONLY TISSUE BOX,2820,2741.16,188,0.8948979591836735,B,Fast Moving
22955,36 FOIL STAR CAKE CASES ,1404,2740.04,156,2.0379754601227,B,Medium Moving
22963,JAM JAR WITH GREEN LID,3450,2733.6,220,0.8435294117647059,B,Fast Moving
22480,RED TEA TOWEL CLASSIC DESIGN,2272,2730.56,245,1.245421686746988,B,Fast Moving
21820,GLITTER HEART GARLAND WITH BELLS ,740,2724.71,134,3.763840579710145,B,Medium Moving
84813,SET OF 4 DIAMOND NAPKIN RINGS,379,2722.47,69,10.521159420289855,B,Medium Moving
16161U,WRAP SUKI AND FRIENDS,6676,2721.92,208,0.4185576923076923,B,Fast Moving
22285,"DECORATION HEN ON NEST, HANGING",1837,2718.4500000000003,125,1.640384615384615,B,Fast Moving
22067,CHOC TRUFFLE GOLD TRINKET POT ,1765,2717.13,180,1.6,B,Medium Moving
22242,5 HOOK HANGER MAGIC TOADSTOOL,1757,2707.05,96,1.6355670103092783,B,Medium Moving
22757,LARGE RED BABUSHKA NOTEBOOK ,2532,2703.73,223,1.1777433628318583,B,Fast Moving
21272,SALLE DE BAIN HOOK,2179,2703.11,230,1.2497021276595746,B,Fast Moving
21328,BALLOONS  WRITING SET ,1632,2691.4,374,1.6662105263157894,B,Medium Moving
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1678,2691.14,179,1.651333333333333,B,Medium Moving
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2343,2682.79,135,1.2670370370370372,B,Fast Moving
22949,36 DOILIES DOLLY GIRL,1929,2681.85,131,1.446946564885496,B,Fast Moving
22667,RECIPE BOX RETRO SPOT DESIGN,952,2674.0000000000005,175,2.938636363636364,B,Medium Moving
22162,HEART GARLAND RUSTIC PADDED,925,2671.15,133,2.9471014492753627,B,Medium Moving
21728,METAL MEDINA LANTERN ,294,2670.6,36,12.386111111111113,B,Medium Moving
84510A,SET OF 4 ENGLISH ROSE COASTERS,2166,2670.54,307,1.2598709677419355,B,Fast Moving
22990,COTTON APRON PANTRY DESIGN,602,2670.54,140,4.760140845070423,B,Medium Moving
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1843,2669.95,250,1.449212598425197,B,Fast Moving
21682,LARGE MEDINA STAMPED METAL BOWL ,548,2667.21,141,4.980567375886524,B,Medium Moving
90057,DIAMANTE RING ASSORTED IN BOX.,1800,2660.88,34,1.6276470588235294,B,Medium Moving
22066,LOVE HEART TRINKET POT,3406,2654.64,254,1.014846153846154,B,Fast Moving
84968A,SET OF 16 VINTAGE ROSE CUTLERY,218,2649.9,68,12.671739130434784,B,Medium Moving
22436,12 COLOURED PARTY BALLOONS,4157,2637.85,255,0.6538461538461539,B,Fast Moving
21329,DINOSAURS  WRITING SET ,1615,2635.99,369,1.6639733333333333,B,Medium Moving
23427,STOOL HOME SWEET HOME ,227,2635.9,106,12.30373831775701,B,Medium Moving
22754,SMALL RED BABUSHKA NOTEBOOK ,3671,2635.81,379,0.806151832460733,B,Fast Moving
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1303,2633.42,189,2.134842105263158,B,Medium Moving
23211,RED ROCKING HORSE HAND PAINTED,2206,2631.5,116,1.2411016949152542,B,Fast Moving
21360,JOY LARGE WOOD LETTERS,433,2631.35,92,9.241847826086955,B,Medium Moving
22482,BLUE TEA TOWEL CLASSIC DESIGN,2233,2627.09,201,1.2416585365853658,B,Fast Moving
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3543,2624.6,395,0.8190322580645161,B,Fast Moving
84596F,SMALL MARSHMALLOWS PINK BOWL,4174,2623.46,410,0.7151551312649164,B,Fast Moving
21765,HANGING METAL BIRD BATH,338,2613.9,119,7.900413223140497,B,Medium Moving
21508,VINTAGE KID DOLLY CARD ,6472,2611.57,409,0.4152078239608802,B,Fast Moving
21683,MEDIUM MEDINA STAMPED METAL BOWL ,910,2607.7000000000003,132,2.9439849624060157,B,Medium Moving
22046,TEA PARTY  WRAPPING PAPER ,6350,2603.0,207,0.4184541062801932,B,Fast Moving
22675,FRENCH KITCHEN SIGN BLUE METAL,2146,2599.91,226,1.2775545851528385,B,Fast Moving
22671,FRENCH LAUNDRY SIGN BLUE METAL,1618,2599.46,190,1.681204188481675,B,Medium Moving
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",387,2591.85,99,9.321,B,Medium Moving
23053,RECYCLED ACAPULCO MAT PINK,318,2589.9,129,8.231395348837209,B,Medium Moving
21897,POTTING SHED CANDLE CITRONELLA,857,2588.27,100,2.9407843137254908,B,Medium Moving
85049B,LUSH GREENS RIBBONS,2092,2585.36,317,1.2488087774294672,B,Fast Moving
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1696,2583.5,154,2.0251612903225804,B,Medium Moving
22473,TV DINNER TRAY VINTAGE PAISLEY,732,2580.44,166,4.595722891566265,B,Medium Moving
22177,5 HOOK BLACKBOARD ORGANISER ,300,2579.64,102,9.87529411764706,B,Medium Moving
23164,REGENCY CAKE SLICE,564,2579.21,80,4.922625,B,Medium Moving
21214,SET OF 72 IVORY PAPER DOILIES,1884,2578.2,125,1.4421259842519685,B,Fast Moving
22696,WICKER WREATH LARGE,1360,2577.26,245,1.967619047619048,B,Medium Moving
21439,BASKET OF TOADSTOOLS,2123,2576.23,162,1.2488484848484849,B,Fast Moving
79164,BLACK WINE GLASS,3624,2573.76,67,1.2999999999999998,B,Fast Moving
85132B,CHARLIE AND LOLA TABLE TINS,893,2573.35,100,4.39,B,Medium Moving
21589,SWALLOW GIANT TUBE MATCHES,1115,2573.25,86,2.503448275862069,B,Medium Moving
23534,STOP FOR TEA WALL ART,518,2572.7,41,5.775853658536586,B,Medium Moving
21096,SET/6 FRUIT SALAD  PAPER PLATES,15776,2572.34,101,0.5442574257425743,B,Fast Moving
22080,RIBBON REEL POLKADOTS ,1588,2572.2,194,1.647969543147208,B,Medium Moving
22145,CHRISTMAS CRAFT HEART STOCKING ,1260,2566.0,169,2.091329479768786,B,Medium Moving
85049F,BABY BOOM RIBBONS ,2074,2565.14,295,1.2493666666666667,B,Fast Moving
22828,REGENCY MIRROR WITH SHUTTERS,17,2565.0,11,154.0909090909091,B,Slow Moving
23212,HEART WREATH DECORATION WITH BELL,2163,2562.63,144,1.238724832214765,B,Fast Moving
23100,SILVER BELLS TABLE DECORATION,2090,2562.1,213,1.246164383561644,B,Fast Moving
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2106,2561.46,170,1.2504597701149427,B,Fast Moving
22572,ROCKING HORSE GREEN CHRISTMAS ,3115,2560.39,264,0.846690909090909,B,Fast Moving
21788,KIDS RAIN MAC BLUE,3213,2559.03,174,0.8476795580110498,B,Fast Moving
23395,BELLE JARDINIERE CUSHION COVER,683,2555.73,175,3.7473863636363633,B,Medium Moving
21499,BLUE SPOTS  WRAP,6350,2555.0,196,0.4167346938775509,B,Fast Moving
22519,CHILDS GARDEN BRUSH PINK,1320,2554.98,203,2.0779024390243905,B,Medium Moving
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,526,2554.08,228,4.944649122807017,B,Medium Moving
21742,LARGE ROUND WICKER PLATTER ,429,2552.55,189,5.95,B,Medium Moving
21240,BLUE  SPOTTY CUP,3123,2542.23,298,0.846086956521739,B,Fast Moving
22905,CALENDAR IN SEASON DESIGN,935,2541.6400000000003,143,2.852013888888889,B,Medium Moving
37340,MULTICOLOUR SPRING FLOWER MUG,13083,2539.31,95,0.5329166666666666,B,Fast Moving
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2120,2538.43,140,1.2639310344827588,B,Fast Moving
22349,"DOG BOWL , CHASING BALL DESIGN",695,2537.13,118,3.722542372881356,B,Medium Moving
21980,PACK OF 12 RED RETROSPOT TISSUES ,8425,2533.77,345,0.3173121387283237,B,Fast Moving
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,177,2531.75,107,14.785514018691588,B,Medium Moving
20985,HEART CALCULATOR,2131,2531.53,216,1.2602678571428572,B,Fast Moving
23266,SET OF 3 WOODEN STOCKING DECORATION,1964,2529.64,274,1.3111301369863015,B,Fast Moving
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,778,2526.02,211,3.2825233644859817,B,Medium Moving
22208,WOOD STAMP SET THANK YOU,2082,2525.87,311,1.2248902821316614,B,Fast Moving
82600,N0 SINGING METAL SIGN,1197,2523.78,35,2.091142857142857,B,Medium Moving
22132,RED LOVE HEART SHAPE CUP,3044,2521.88,238,0.85,B,Fast Moving
22415,WHITE TISSUE REAM,317,2520.15,204,7.95,B,Medium Moving
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1781,2516.75,155,1.6448717948717946,B,Medium Moving
22518,CHILDS GARDEN BRUSH BLUE,1304,2515.38,201,2.076336633663366,B,Medium Moving
22930,BAKING MOULD HEART MILK CHOCOLATE,1040,2513.12,145,2.5655479452054792,B,Medium Moving
22179,SET 10 NIGHT OWL LIGHTS,388,2510.34,101,6.759126213592234,B,Medium Moving
21688,SILVER PLATE CANDLE BOWL SMALL,850,2507.5000000000005,108,2.95,B,Medium Moving
22974,CHILDRENS DOLLY GIRL MUG,1550,2502.54,163,1.6851219512195124,B,Medium Moving
23333,IVORY WICKER HEART MEDIUM,2009,2498.65,216,1.248141592920354,B,Fast Moving
84944,SET OF 6 KASHMIR FOLKART BAUBLES,911,2493.75,149,3.2513245033112583,B,Medium Moving
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1208,2493.3,128,2.621538461538462,B,Medium Moving
22152,PLACE SETTING WHITE STAR,6129,2493.11,219,0.424273127753304,B,Fast Moving
21327,SKULLS WRITING SET ,1512,2492.4,333,1.649406528189911,B,Medium Moving
84519A,TOMATO CHARLIE+LOLA COASTER SET,1139,2488.8900000000003,158,2.340759493670886,B,Medium Moving
84849D,HOT BATHS SOAP HOLDER,1518,2484.78,227,1.6868421052631577,B,Medium Moving
21923,RED/CREAM STRIPE FRINGE HAMMOCK,325,2483.75,108,7.875925925925926,B,Medium Moving
22200,FRYING PAN PINK POLKADOT ,600,2483.0,120,4.229166666666667,B,Medium Moving
84968C,S/16 VINTAGE PISTACHIO CUTLERY,215,2482.05,30,12.63,B,Medium Moving
22365,DOOR MAT RESPECTABLE HOUSE,358,2479.86,104,7.296538461538462,B,Medium Moving
21239,PINK  POLKADOT CUP,3090,2477.52,255,0.8464591439688716,B,Fast Moving
22927,GREEN GIANT GARDEN THERMOMETER,428,2474.6,140,5.935714285714286,B,Medium Moving
22664,TOY TIDY DOLLY GIRL DESIGN,1304,2474.38,178,2.1019662921348314,B,Medium Moving
22028,PENNY FARTHING BIRTHDAY CARD,6083,2474.29,365,0.4231147540983606,B,Fast Moving
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1302,2470.82,168,2.938735632183908,B,Medium Moving
21486,PINK HEART DOTS HOT WATER BOTTLE,841,2466.87,168,3.628235294117647,B,Medium Moving
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,856,2463.6000000000004,94,2.9295918367346943,B,Medium Moving
21171,BATHROOM METAL SIGN ,1810,2461.3,226,1.4244493392070483,B,Medium Moving
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2905,2456.77,243,0.87,B,Fast Moving
21465,PINK FLOWER CROCHET FOOD COVER,695,2456.36,157,3.768535031847133,B,Medium Moving
22479,DAISY GARDEN MARKER,1832,2453.7,154,1.251741935483871,B,Fast Moving
21422,PORCELAIN ROSE SMALL,3056,2448.36,107,0.8716666666666667,B,Fast Moving
47480,HANGING PHOTO CLIP ROPE LADDER,1556,2441.68,99,1.7518181818181815,B,Medium Moving
22073,RETRO SPOT STORAGE JAR,675,2439.09,120,3.714878048780488,B,Medium Moving
22816,CARD MOTORBIKE SANTA,5948,2438.4,299,0.4176079734219268,B,Fast Moving
21224,SET/4 SKULL BADGES,1956,2437.4,207,1.2472985781990522,B,Fast Moving
22449,SILK PURSE BABUSHKA PINK,729,2437.08,157,3.336289308176101,B,Medium Moving
23681,LUNCH BAG RED VINTAGE DOILY,1547,2432.55,118,1.641596638655462,B,Medium Moving
22439,6 ROCKET BALLOONS ,3699,2431.95,307,0.6707006369426751,B,Fast Moving
22914,BLUE COAT RACK PARIS FASHION,529,2429.19,149,4.925466666666667,B,Medium Moving
15044C,PURPLE PAPER PARASOL,862,2428.5,160,2.932608695652174,B,Medium Moving
23407,SET OF 2 TRAYS HOME SWEET HOME,248,2426.72,118,9.925254237288136,B,Medium Moving
22792,FLUTED ANTIQUE CANDLE HOLDER,2951,2421.25,171,0.8606432748538011,B,Fast Moving
22291,"SPRING DEC , HANGING CHICK CREAM",1872,2419.2,118,1.405371900826446,B,Fast Moving
22503,CABIN BAG VINTAGE PAISLEY,105,2417.15,35,26.92142857142857,B,Medium Moving
79320,FLAMINGO LIGHTS,527,2416.85,76,4.8578947368421055,B,Medium Moving
22081,RIBBON REEL FLORA + FAUNA ,1455,2411.87,212,1.6873831775700934,B,Medium Moving
21324,HANGING MEDINA LANTERN SMALL,938,2410.7000000000003,126,2.9269531250000003,B,Medium Moving
21821,GLITTER STAR GARLAND WITH BELLS ,651,2408.85,107,3.740091743119266,B,Medium Moving
22650,CERAMIC PIRATE CHEST MONEY BANK,1689,2403.45,221,1.4455156950672643,B,Medium Moving
23542,WALL ART 70'S ALPHABET ,334,2399.58,55,8.062000000000001,B,Medium Moving
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1818,2397.78,79,1.6186585365853656,B,Medium Moving
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1203,2397.3,100,2.080769230769231,B,Medium Moving
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1842,2396.7,249,1.3229924242424242,B,Fast Moving
21693,SMALL HAMMERED SILVER CANDLEPOT ,810,2387.1000000000004,99,2.945959595959596,B,Medium Moving
22202,MILK PAN PINK RETROSPOT,660,2385.7200000000003,116,3.7284615384615383,B,Medium Moving
22500,SET OF 2 TINS JARDIN DE PROVENCE,553,2383.85,177,4.551123595505618,B,Medium Moving
23535,BICYCLE SAFTEY WALL ART,458,2371.94,39,5.782307692307692,B,Medium Moving
21792,CLASSIC FRENCH STYLE BASKET GREEN ,478,2368.1,132,5.598484848484849,B,Medium Moving
22891,TEA FOR ONE POLKADOT,549,2362.01,155,4.497741935483871,B,Medium Moving
22937,BAKING MOULD CHOCOLATE CUPCAKES,915,2358.89,133,2.6142647058823525,B,Medium Moving
22651,GENTLEMAN SHIRT REPAIR KIT ,2923,2356.63,150,0.8756578947368421,B,Fast Moving
22419,LIPSTICK PEN RED,5641,2350.86,287,0.432406779661017,B,Fast Moving
21898,POTTING SHED ROSE CANDLE,760,2349.88,88,2.950652173913044,B,Medium Moving
21813,GARLAND WITH STARS AND BELLS,484,2345.4,87,4.926404494382022,B,Medium Moving
22197,"POPCORN HOLDER , SMALL ",3070,2344.3,81,0.8373170731707317,B,Fast Moving
23292,SPACEBOY CHILDRENS CUP,1951,2343.07,159,1.2651875,B,Fast Moving
22146,EASTER CRAFT IVY WREATH WITH CHICK,1343,2342.85,99,1.9113861386138613,B,Medium Moving
22231,JIGSAW TREE WITH BIRDHOUSE,1948,2340.58,220,1.1977678571428572,B,Fast Moving
84754,S/15 SILVER GLASS BAUBLES IN BAG,1958,2338.06,161,1.2431736526946109,B,Fast Moving
21204,DAISIES  HONEYCOMB GARLAND ,1478,2337.9,144,1.6404109589041096,B,Medium Moving
22540,MINI JIGSAW CIRCUS PARADE ,6063,2337.06,151,0.4154304635761589,B,Fast Moving
22217,T-LIGHT HOLDER HANGING LACE,2176,2336.02,172,1.150632183908046,B,Fast Moving
82597,BOMBS AWAY METAL SIGN,1153,2332.74,163,2.082606060606061,B,Medium Moving
23131,MISTLETOE HEART WREATH CREAM,575,2332.13,103,4.2142307692307694,B,Medium Moving
22939,APRON APPLE DELIGHT,492,2330.4,112,4.93125,B,Medium Moving
22315,200 RED + WHITE BENDY STRAWS,1930,2325.86,296,1.2461744966442954,B,Fast Moving
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1210,2323.7000000000003,115,2.068189655172414,B,Medium Moving
22495,SET OF 2 ROUND TINS CAMEMBERT ,879,2322.3300000000004,189,2.8193193717277487,B,Medium Moving
51014C,"FEATHER PEN,COAL BLACK",3843,2321.47,175,0.6531250000000001,B,Fast Moving
22818,CARD CHRISTMAS VILLAGE,5574,2319.48,288,0.4189583333333333,B,Fast Moving
23341,PINK DINER WALL CLOCK,281,2317.1,98,8.456632653061224,B,Medium Moving
22270,HAPPY EASTER HANGING DECORATION,631,2314.41,129,3.741940298507463,B,Medium Moving
22811,SET OF 6 T-LIGHTS CACTI ,891,2310.9300000000003,69,2.992142857142857,B,Medium Moving
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,304,2307.8,112,7.870353982300885,B,Medium Moving
22155,STAR DECORATION RUSTIC,5487,2304.54,221,0.42,B,Fast Moving
85206B,PINK FELT EASTER EGG BASKET,1474,2303.3,162,1.6377300613496932,B,Medium Moving
22613,PACK OF 20 SPACEBOY NAPKINS,2962,2302.48,226,0.8442241379310345,B,Fast Moving
37502,TEA TIME MUG IN GIFT BOX,806,2300.9,148,2.942,B,Medium Moving
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2292,2299.64,221,1.168125,B,Fast Moving
21948,SET OF 6 CAKE CHOPSTICKS,1990,2298.31,114,1.318695652173913,B,Fast Moving
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2744,2298.0,33,3.659090909090909,B,Fast Moving
21686,MEDINA STAMPED METAL STOOL,61,2296.9500000000003,29,39.08793103448277,B,Slow Moving
23570,TRADITIONAL PICK UP STICKS GAME ,1836,2295.0,231,1.25,B,Fast Moving
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,605,2293.17,155,3.970993788819876,B,Medium Moving
22911,PAPER CHAIN KIT LONDON,817,2292.99,143,2.955874125874126,B,Medium Moving
22789,T-LIGHT HOLDER SWEETHEART HANGING,1201,2292.09,180,1.9741304347826087,B,Medium Moving
20668,DISCO BALL CHRISTMAS DECORATION,20550,2292.04,309,0.1186624203821656,B,Fast Moving
84912A,PINK ROSE WASHBAG,891,2291.25,97,3.732142857142857,B,Medium Moving
21747,SMALL SKULL WINDMILL,1983,2289.03,128,1.2396124031007751,B,Fast Moving
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2998,2282.28,263,0.8076470588235294,B,Fast Moving
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1412,2281.8,225,1.6482300884955752,B,Medium Moving
84968E,S/16 VINTAGE BLACK CUTLERY,199,2278.05,27,12.55,B,Medium Moving
21784,SHOE SHINE BOX ,231,2275.25,135,9.93925925925926,B,Medium Moving
23437, 50'S CHRISTMAS GIFT BAG LARGE,1885,2272.25,109,1.2480733944954128,B,Fast Moving
22933,BAKING MOULD EASTER EGG MILK CHOC,876,2272.2000000000003,91,2.922826086956522,B,Medium Moving
21642,ASSORTED TUTTI FRUTTI PEN,4217,2270.85,184,0.6241752577319587,B,Fast Moving
23412,HEART MIRROR ANTIQUE WHITE,351,2269.14,71,7.394583333333333,B,Medium Moving
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1848,2266.68,148,1.2461486486486486,B,Fast Moving
21464,DISCO BALL ROTATOR BATTERY OPERATED,534,2265.5,214,4.2453271028037385,B,Medium Moving
23526,WALL ART DOG LICENCE ,474,2265.18,62,5.846507936507936,B,Medium Moving
21973,SET OF 36 MUSHROOM PAPER DOILIES,1614,2253.9,161,1.4413043478260867,B,Medium Moving
84795C,OCEAN STRIPE HAMMOCK ,294,2253.3,105,7.893396226415095,B,Medium Moving
85015,SET OF 12  VINTAGE POSTCARD SET,2709,2250.87,144,1.3216666666666663,B,Fast Moving
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,560,2248.14,85,4.192500000000001,B,Medium Moving
