StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice
84596F,SMALL MARSHMALLOWS PINK BOWL,4174,2623.46,410,0.7151551312649164
21765,HANGING METAL BIRD BATH,338,2613.9,119,7.900413223140497
21508,VINTAGE KID DOLLY CARD ,6472,2611.57,409,0.4152078239608802
21683,MEDIUM MEDINA STAMPED METAL BOWL ,910,2607.7000000000003,132,2.9439849624060157
22046,TEA PARTY  WRAPPING PAPER ,6350,2603.0,207,0.4184541062801932
22675,FRENCH KITCHEN SIGN BLUE METAL,2146,2599.91,226,1.2775545851528385
22671,FRENCH LAUNDRY SIGN BLUE METAL,1618,2599.46,190,1.681204188481675
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",387,2591.85,99,9.321
23053,RECYCLED ACAPULCO MAT PINK,318,2589.9,129,8.231395348837209
21897,POTTING SHED CANDLE CITRONELLA,857,2588.27,100,2.9407843137254908
85049B,LUSH GREENS RIBBONS,2092,2585.36,317,1.2488087774294672
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1696,2583.5,154,2.0251612903225804
22473,TV DINNER TRAY VINTAGE PAISLEY,732,2580.44,166,4.595722891566265
22177,5 HOOK BLACKBOARD ORGANISER ,300,2579.64,102,9.87529411764706
23164,REGENCY CAKE SLICE,564,2579.21,80,4.922625
21214,SET OF 72 IVORY PAPER DOILIES,1884,2578.2,125,1.4421259842519685
22696,WICKER WREATH LARGE,1360,2577.26,245,1.967619047619048
21439,BASKET OF TOADSTOOLS,2123,2576.23,162,1.2488484848484849
79164,BLACK WINE GLASS,3624,2573.76,67,1.2999999999999998
85132B,CHARLIE AND LOLA TABLE TINS,893,2573.35,100,4.39
21589,SWALLOW GIANT TUBE MATCHES,1115,2573.25,86,2.503448275862069
23534,STOP FOR TEA WALL ART,518,2572.7,41,5.775853658536586
21096,SET/6 FRUIT SALAD  PAPER PLATES,15776,2572.34,101,0.5442574257425743
22080,RIBBON REEL POLKADOTS ,1588,2572.2,194,1.647969543147208
22145,CHRISTMAS CRAFT HEART STOCKING ,1260,2566.0,169,2.091329479768786
85049F,BABY BOOM RIBBONS ,2074,2565.14,295,1.2493666666666667
22828,REGENCY MIRROR WITH SHUTTERS,17,2565.0,11,154.0909090909091
23212,HEART WREATH DECORATION WITH BELL,2163,2562.63,144,1.238724832214765
23100,SILVER BELLS TABLE DECORATION,2090,2562.1,213,1.246164383561644
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2106,2561.46,170,1.2504597701149427
22572,ROCKING HORSE GREEN CHRISTMAS ,3115,2560.39,264,0.846690909090909
21788,KIDS RAIN MAC BLUE,3213,2559.03,174,0.8476795580110498
23395,BELLE JARDINIERE CUSHION COVER,683,2555.73,175,3.7473863636363633
21499,BLUE SPOTS  WRAP,6350,2555.0,196,0.4167346938775509
22519,CHILDS GARDEN BRUSH PINK,1320,2554.98,203,2.0779024390243905
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,526,2554.08,228,4.944649122807017
21742,LARGE ROUND WICKER PLATTER ,429,2552.55,189,5.95
21240,BLUE  SPOTTY CUP,3123,2542.23,298,0.846086956521739
22905,CALENDAR IN SEASON DESIGN,935,2541.6400000000003,143,2.852013888888889
37340,MULTICOLOUR SPRING FLOWER MUG,13083,2539.31,95,0.5329166666666666
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2120,2538.43,140,1.2639310344827588
22349,"DOG BOWL , CHASING BALL DESIGN",695,2537.13,118,3.722542372881356
21980,PACK OF 12 RED RETROSPOT TISSUES ,8425,2533.77,345,0.3173121387283237
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,177,2531.75,107,14.785514018691588
20985,HEART CALCULATOR,2131,2531.53,216,1.2602678571428572
23266,SET OF 3 WOODEN STOCKING DECORATION,1964,2529.64,274,1.3111301369863015
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,778,2526.02,211,3.2825233644859817
22208,WOOD STAMP SET THANK YOU,2082,2525.87,311,1.2248902821316614
82600,N0 SINGING METAL SIGN,1197,2523.78,35,2.091142857142857
22132,RED LOVE HEART SHAPE CUP,3044,2521.88,238,0.85
22415,WHITE TISSUE REAM,317,2520.15,204,7.95
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1781,2516.75,155,1.6448717948717946
22518,CHILDS GARDEN BRUSH BLUE,1304,2515.38,201,2.076336633663366
22930,BAKING MOULD HEART MILK CHOCOLATE,1040,2513.12,145,2.5655479452054792
22179,SET 10 NIGHT OWL LIGHTS,388,2510.34,101,6.759126213592234
21688,SILVER PLATE CANDLE BOWL SMALL,850,2507.5000000000005,108,2.95
22974,CHILDRENS DOLLY GIRL MUG,1550,2502.54,163,1.6851219512195124
23333,IVORY WICKER HEART MEDIUM,2009,2498.65,216,1.248141592920354
84944,SET OF 6 KASHMIR FOLKART BAUBLES,911,2493.75,149,3.2513245033112583
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1208,2493.3,128,2.621538461538462
22152,PLACE SETTING WHITE STAR,6129,2493.11,219,0.424273127753304
21327,SKULLS WRITING SET ,1512,2492.4,333,1.649406528189911
84519A,TOMATO CHARLIE+LOLA COASTER SET,1139,2488.8900000000003,158,2.340759493670886
84849D,HOT BATHS SOAP HOLDER,1518,2484.78,227,1.6868421052631577
21923,RED/CREAM STRIPE FRINGE HAMMOCK,325,2483.75,108,7.875925925925926
22200,FRYING PAN PINK POLKADOT ,600,2483.0,120,4.229166666666667
84968C,S/16 VINTAGE PISTACHIO CUTLERY,215,2482.05,30,12.63
22365,DOOR MAT RESPECTABLE HOUSE,358,2479.86,104,7.296538461538462
21239,PINK  POLKADOT CUP,3090,2477.52,255,0.8464591439688716
22927,GREEN GIANT GARDEN THERMOMETER,428,2474.6,140,5.935714285714286
22664,TOY TIDY DOLLY GIRL DESIGN,1304,2474.38,178,2.1019662921348314
22028,PENNY FARTHING BIRTHDAY CARD,6083,2474.29,365,0.4231147540983606
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1302,2470.82,168,2.938735632183908
21486,PINK HEART DOTS HOT WATER BOTTLE,841,2466.87,168,3.628235294117647
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,856,2463.6000000000004,94,2.9295918367346943
21171,BATHROOM METAL SIGN ,1810,2461.3,226,1.4244493392070483
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2905,2456.77,243,0.87
21465,PINK FLOWER CROCHET FOOD COVER,695,2456.36,157,3.768535031847133
22479,DAISY GARDEN MARKER,1832,2453.7,154,1.251741935483871
21422,PORCELAIN ROSE SMALL,3056,2448.36,107,0.8716666666666667
47480,HANGING PHOTO CLIP ROPE LADDER,1556,2441.68,99,1.7518181818181815
22073,RETRO SPOT STORAGE JAR,675,2439.09,120,3.714878048780488
22816,CARD MOTORBIKE SANTA,5948,2438.4,299,0.4176079734219268
21224,SET/4 SKULL BADGES,1956,2437.4,207,1.2472985781990522
22449,SILK PURSE BABUSHKA PINK,729,2437.08,157,3.336289308176101
23681,LUNCH BAG RED VINTAGE DOILY,1547,2432.55,118,1.641596638655462
22439,6 ROCKET BALLOONS ,3699,2431.95,307,0.6707006369426751
22914,BLUE COAT RACK PARIS FASHION,529,2429.19,149,4.925466666666667
15044C,PURPLE PAPER PARASOL,862,2428.5,160,2.932608695652174
23407,SET OF 2 TRAYS HOME SWEET HOME,248,2426.72,118,9.925254237288136
22792,FLUTED ANTIQUE CANDLE HOLDER,2951,2421.25,171,0.8606432748538011
22291,"SPRING DEC , HANGING CHICK CREAM",1872,2419.2,118,1.405371900826446
22503,CABIN BAG VINTAGE PAISLEY,105,2417.15,35,26.92142857142857
79320,FLAMINGO LIGHTS,527,2416.85,76,4.8578947368421055
22081,RIBBON REEL FLORA + FAUNA ,1455,2411.87,212,1.6873831775700934
21324,HANGING MEDINA LANTERN SMALL,938,2410.7000000000003,126,2.9269531250000003
21821,GLITTER STAR GARLAND WITH BELLS ,651,2408.85,107,3.740091743119266
22650,CERAMIC PIRATE CHEST MONEY BANK,1689,2403.45,221,1.4455156950672643
23542,WALL ART 70'S ALPHABET ,334,2399.58,55,8.062000000000001
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1818,2397.78,79,1.6186585365853656
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1203,2397.3,100,2.080769230769231
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1842,2396.7,249,1.3229924242424242
21693,SMALL HAMMERED SILVER CANDLEPOT ,810,2387.1000000000004,99,2.945959595959596
22202,MILK PAN PINK RETROSPOT,660,2385.7200000000003,116,3.7284615384615383
22500,SET OF 2 TINS JARDIN DE PROVENCE,553,2383.85,177,4.551123595505618
23535,BICYCLE SAFTEY WALL ART,458,2371.94,39,5.782307692307692
21792,CLASSIC FRENCH STYLE BASKET GREEN ,478,2368.1,132,5.598484848484849
22891,TEA FOR ONE POLKADOT,549,2362.01,155,4.497741935483871
22937,BAKING MOULD CHOCOLATE CUPCAKES,915,2358.89,133,2.6142647058823525
22651,GENTLEMAN SHIRT REPAIR KIT ,2923,2356.63,150,0.8756578947368421
22419,LIPSTICK PEN RED,5641,2350.86,287,0.432406779661017
21898,POTTING SHED ROSE CANDLE,760,2349.88,88,2.950652173913044
21813,GARLAND WITH STARS AND BELLS,484,2345.4,87,4.926404494382022
22197,"POPCORN HOLDER , SMALL ",3070,2344.3,81,0.8373170731707317
23292,SPACEBOY CHILDRENS CUP,1951,2343.07,159,1.2651875
22146,EASTER CRAFT IVY WREATH WITH CHICK,1343,2342.85,99,1.9113861386138613
22231,JIGSAW TREE WITH BIRDHOUSE,1948,2340.58,220,1.1977678571428572
84754,S/15 SILVER GLASS BAUBLES IN BAG,1958,2338.06,161,1.2431736526946109
21204,DAISIES  HONEYCOMB GARLAND ,1478,2337.9,144,1.6404109589041096
22540,MINI JIGSAW CIRCUS PARADE ,6063,2337.06,151,0.4154304635761589
22217,T-LIGHT HOLDER HANGING LACE,2176,2336.02,172,1.150632183908046
82597,BOMBS AWAY METAL SIGN,1153,2332.74,163,2.082606060606061
23131,MISTLETOE HEART WREATH CREAM,575,2332.13,103,4.2142307692307694
22939,APRON APPLE DELIGHT,492,2330.4,112,4.93125
22315,200 RED + WHITE BENDY STRAWS,1930,2325.86,296,1.2461744966442954
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1210,2323.7000000000003,115,2.068189655172414
22495,SET OF 2 ROUND TINS CAMEMBERT ,879,2322.3300000000004,189,2.8193193717277487
51014C,"FEATHER PEN,COAL BLACK",3843,2321.47,175,0.6531250000000001
22818,CARD CHRISTMAS VILLAGE,5574,2319.48,288,0.4189583333333333
23341,PINK DINER WALL CLOCK,281,2317.1,98,8.456632653061224
22270,HAPPY EASTER HANGING DECORATION,631,2314.41,129,3.741940298507463
22811,SET OF 6 T-LIGHTS CACTI ,891,2310.9300000000003,69,2.992142857142857
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,304,2307.8,112,7.870353982300885
22155,STAR DECORATION RUSTIC,5487,2304.54,221,0.42
85206B,PINK FELT EASTER EGG BASKET,1474,2303.3,162,1.6377300613496932
22613,PACK OF 20 SPACEBOY NAPKINS,2962,2302.48,226,0.8442241379310345
37502,TEA TIME MUG IN GIFT BOX,806,2300.9,148,2.942
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2292,2299.64,221,1.168125
21948,SET OF 6 CAKE CHOPSTICKS,1990,2298.31,114,1.318695652173913
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2744,2298.0,33,3.659090909090909
21686,MEDINA STAMPED METAL STOOL,61,2296.9500000000003,29,39.08793103448277
23570,TRADITIONAL PICK UP STICKS GAME ,1836,2295.0,231,1.25
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,605,2293.17,155,3.970993788819876
22911,PAPER CHAIN KIT LONDON,817,2292.99,143,2.955874125874126
22789,T-LIGHT HOLDER SWEETHEART HANGING,1201,2292.09,180,1.9741304347826087
20668,DISCO BALL CHRISTMAS DECORATION,20550,2292.04,309,0.1186624203821656
84912A,PINK ROSE WASHBAG,891,2291.25,97,3.732142857142857
21747,SMALL SKULL WINDMILL,1983,2289.03,128,1.2396124031007751
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2998,2282.28,263,0.8076470588235294
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1412,2281.8,225,1.6482300884955752
84968E,S/16 VINTAGE BLACK CUTLERY,199,2278.05,27,12.55
21784,SHOE SHINE BOX ,231,2275.25,135,9.93925925925926
23437, 50'S CHRISTMAS GIFT BAG LARGE,1885,2272.25,109,1.2480733944954128
22933,BAKING MOULD EASTER EGG MILK CHOC,876,2272.2000000000003,91,2.922826086956522
21642,ASSORTED TUTTI FRUTTI PEN,4217,2270.85,184,0.6241752577319587
23412,HEART MIRROR ANTIQUE WHITE,351,2269.14,71,7.394583333333333
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1848,2266.68,148,1.2461486486486486
21464,DISCO BALL ROTATOR BATTERY OPERATED,534,2265.5,214,4.2453271028037385
23526,WALL ART DOG LICENCE ,474,2265.18,62,5.846507936507936
21973,SET OF 36 MUSHROOM PAPER DOILIES,1614,2253.9,161,1.4413043478260867
84795C,OCEAN STRIPE HAMMOCK ,294,2253.3,105,7.893396226415095
85015,SET OF 12  VINTAGE POSTCARD SET,2709,2250.87,144,1.3216666666666663
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,560,2248.14,85,4.192500000000001
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,448,2247.36,95,6.153333333333333
23489,VINTAGE BELLS GARLAND,784,2246.56,127,2.886992481203008
21789,KIDS RAIN MAC PINK,2754,2245.68,177,0.8487777777777777
22537,MAGIC DRAWING SLATE DINOSAUR,5563,2244.3,282,0.4187628865979381
22153,ANGEL DECORATION STARS ON DRESS,5389,2243.2200000000003,191,0.4194029850746268
72799E,IVORY PILLAR CANDLE SILVER FLOCK,1132,2242.84,132,2.698571428571429
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1593,2242.65,211,1.4434883720930232
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,916,2242.12,98,3.492857142857143
21616,4 PEAR BOTANICAL DINNER CANDLES,1081,2241.25,155,2.346875
21203,BUTTERFLIES  HONEYCOMB GARLAND,1445,2240.25,106,1.6334862385321098
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1105,2232.73,111,2.4595575221238937
21352,EUCALYPTUS & PINECONE  WREATH,742,2232.7000000000003,82,4.174096385542168
22642,SET OF 4 NAPKIN CHARMS STARS   ,959,2230.7000000000003,130,2.423851851851852
21462,"NURSERY A,B,C PAINTED LETTERS",397,2230.15,157,6.378025477707007
22742,MAKE YOUR OWN PLAYTIME CARD KIT,960,2227.4400000000005,161,2.775276073619632
21823,PAINTED METAL HEART WITH HOLLY BELL,2268,2224.24,166,1.1527932960893854
85034C,3 ROSE MORRIS BOXED CANDLES,1237,2223.73,158,2.183818181818182
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,716,2223.32,133,4.19162962962963
85199S,SMALL HANGING IVORY/RED WOOD BIRD,5336,2222.99,291,0.4319801980198019
21437,24 HANGING EASTER EGGS FLORAL TUB,654,2222.1,99,3.734466019417476
22609,PENS ASSORTED SPACEBALL,6758,2221.1,152,0.4026797385620915
22072,TEA CUP AND SAUCER RETRO SPOT,614,2218.98,103,3.7397142857142858
22897,OVEN MITT APPLES DESIGN,1549,2214.61,218,1.528538812785388
22713,CARD I LOVE LONDON ,5625,2214.28,240,0.4191701244813278
84912B,GREEN ROSE WASHBAG,870,2212.5,84,3.729651162790698
23316,RED REFECTORY CLOCK ,235,2212.25,95,9.817368421052633
21809,CHRISTMAS HANGING TREE WITH BELL,2868,2202.69,148,0.9520915032679738
21323,HANGING MEDINA LANTERN LARGE,704,2201.25,54,4.168518518518519
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1268,2200.2,226,2.246452991452992
23498,CLASSIC BICYCLE CLIPS ,1587,2200.15,86,1.4402247191011237
23188,VINTAGE  2 METRE FOLDING RULER,1321,2197.69,127,1.7389922480620157
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1497,2194.75,132,2.109328358208955
84840,SWEETHEART CARRY-ALL BASKET,263,2194.7,126,8.45952380952381
22451,SILK PURSE BABUSHKA RED,668,2194.6000000000004,117,3.3433333333333333
22731,3D CHRISTMAS STAMPS STICKERS ,1756,2192.68,169,1.3111046511627906
22281,EASTER TREE YELLOW BIRDS,423,2192.25,98,5.915816326530612
21873,IF YOU CAN'T STAND THE HEAT MUG,1943,2191.75,150,1.2634
23054,RECYCLED ACAPULCO MAT LAVENDER,266,2189.7,109,8.242660550458716
23330,DECORATIVE WICKER HEART MEDIUM,1751,2181.19,195,1.2489603960396038
23079,TOADSTOOL BEDSIDE LIGHT ,246,2180.7,103,8.936538461538461
21680,WOODLAND  STICKERS,2652,2179.32,149,0.8482666666666666
22711,WRAP CIRCUS PARADE,5302,2178.84,178,0.4191011235955056
22776,SWEETHEART 3 TIER CAKE STAND ,222,2174.1,122,9.92642276422764
21819,GLITTER CHRISTMAS STAR ,3780,2173.76,231,0.6609999999999999
85227,SET OF 6 3D KIT CARDS FOR KIDS,2575,2172.13,261,0.8636666666666667
22375,AIRLINE BAG VINTAGE JET SET BROWN,471,2171.25,194,4.702307692307692
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2654,2170.1,242,0.871578947368421
20960,WATERMELON BATH SPONGE,1739,2169.95,141,1.2486805555555556
79072,TEATIME CAKE TIN WITH HANDLE,230,2168.5,63,9.71190476190476
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,539,2167.85,65,5.843846153846155
21696,SMALL SILVER TRELLIS CANDLEPOT,734,2165.3,95,2.95
21681,GIANT MEDINA STAMPED METAL BOWL ,228,2164.2,74,9.892
22831,WHITE BROCANTE SOAP DISH,751,2157.8500000000004,118,2.9466666666666668
22306,SILVER MUG BONE CHINA TREE OF LIFE,1578,2157.17,148,1.4821333333333333
23401,RUSTIC MIRROR WITH LACE HEART,443,2155.51,70,6.0931428571428565
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1116,2154.5,134,2.1806569343065694
35001W,HAND OPEN SHAPE DECO.WHITE,750,2154.24,108,3.395454545454545
22824,3 TIER SWEETHEART GARDEN SHELF,61,2153.9500000000003,48,35.7
23265,SET OF 3 WOODEN TREE DECORATIONS,1665,2153.71,246,1.31984496124031
22091,EMPIRE TISSUE BOX,3039,2152.81,242,0.8621074380165289
22539,MINI JIGSAW DOLLY GIRL,5512,2150.57,169,0.410877192982456
22952,72 CAKE CASES VINTAGE CHRISTMAS,4293,2148.99,99,0.5394949494949496
23406,HOME SWEET HOME KEY HOLDER,434,2148.54,94,6.1423404255319145
22376,AIRLINE BAG VINTAGE JET SET WHITE,449,2148.09,191,4.868247422680412
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2197,2147.93,209,1.2210328638497652
22735,RIBBON REEL SOCKS AND MITTENS,1318,2146.38,159,1.698447204968944
22829,SWEETHEART WIRE WALL TIDY,223,2146.35,103,9.865533980582525
22525,CHILDRENS GARDEN GLOVES PINK,1741,2145.85,240,1.2468464730290456
85034A,3 GARDENIA MORRIS BOXED CANDLES,819,2145.11,110,2.994273504273504
21012,ANTIQUE ALL GLASS CANDLESTICK,1470,2143.08,141,2.027692307692308
22524,CHILDRENS GARDEN GLOVES BLUE,1735,2142.91,232,1.2467521367521368
22325,MOBILE VINTAGE HEARTS ,439,2137.35,155,4.941025641025641
21468,BUTTERFLY CROCHET FOOD COVER,619,2136.67,118,3.798099173553719
84795B,SUNSET CHECK HAMMOCK,283,2135.85,83,7.841566265060242
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,708,2134.0400000000004,154,3.0758227848101267
21330,WOODLAND ANIMAL  WRITING SET ,1357,2133.05,127,1.6453488372093024
23445,ICE CREAM BUBBLES,2647,2131.01,94,0.8265263157894737
22708,WRAP DOLLY GIRL,5300,2130.0,158,0.4184810126582279
23252,VINTAGE RED ENAMEL TRIM JUG ,578,2123.34,123,3.742520325203252
23093,SMALL PARISIENNE HEART PHOTO FRAME ,915,2122.67,123,2.472845528455285
84818,DANISH ROSE PHOTO FRAME,1691,2122.61,153,1.7669934640522873
17091J,VANILLA INCENSE IN TIN,3931,2122.19,161,0.731987951807229
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1169,2118.21,64,2.265151515151515
22409,MONEY BOX BISCUITS DESIGN,1590,2112.9,119,1.2483333333333335
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,613,2112.17,154,3.800379746835443
22452,MEASURING TAPE BABUSHKA PINK,749,2111.3500000000004,124,2.91
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,735,2110.65,134,2.941240875912409
23232,WRAP VINTAGE LEAF DESIGN,5251,2109.42,134,0.4173333333333333
ADJUST,Adjustment by john on 26/01/2010 16,18,2107.41,18,117.07833333333332
22021,BLUE FELT EASTER EGG BASKET,1305,2106.45,208,1.643427230046948
23233,WRAP POPPIES  DESIGN,5175,2105.5,158,0.4186163522012578
22983,CARD BILLBOARD FONT,5122,2103.75,335,0.4271343283582089
23501,KEY RING BASEBALL BOOT UNION JACK,1770,2103.3,85,1.2379310344827588
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,457,2102.55,70,4.891666666666667
47570,ENGLISH ROSE TABLE CLOTH,207,2096.55,66,10.61776119402985
22200,FRYING PAN PINK POLKADOT,549,2094.29,108,3.979724770642202
85199L,LARGE HANGING IVORY & RED WOOD BIRD,3303,2092.23,188,0.6474869109947644
23046,PAPER LANTERN 9 POINT DELUXE STAR,347,2091.55,34,6.623529411764706
84469,ROSE DES PADDED FLOOR CUSHION,653,2090.68,39,4.370769230769231
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2045,2087.77,199,1.2209708737864078
85054,FRENCH ENAMEL POT W LID,843,2083.9100000000003,159,2.8583435582822085
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,829,2082.15,64,4.020588235294118
23526,DOG LICENCE WALL ART,408,2081.64,29,5.745172413793104
21245,GREEN  SPOTTY PLATE ,1284,2077.8,131,1.682781954887218
23504,PLAYING CARDS JUBILEE UNION JACK,1661,2073.73,190,1.2489447236180904
21826,EIGHT PIECE DINOSAUR SET,1691,2072.71,188,1.2471065989847716
23536,VILLAGE SHOW WALL ART,386,2072.42,18,5.735555555555556
22024,RAINY LADIES BIRTHDAY CARD,5155,2069.53,292,0.4206849315068492
21866,UNION JACK FLAG LUGGAGE TAG,1659,2068.4,294,1.2676333333333334
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1781,2066.65,83,1.239879518072289
22716,CARD CIRCUS PARADE,5020,2066.43,341,0.4220234604105571
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,982,2062.2000000000003,118,2.1
21421,PORCELAIN ROSE LARGE ,1767,2060.55,88,1.2353846153846153
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1272,2060.4,136,1.6470588235294117
22223,CAKE PLATE LOVEBIRD PINK,559,2060.25,125,4.627952755905512
21651,HANGING GLASS ETCHED TEALIGHT,1301,2060.25,107,1.6370370370370368
22350,CAT BOWL ,862,2057.7,97,2.5270408163265303
20665,RED SPOTTY PURSE ,698,2051.9,123,2.943495934959349
84670,JAPANESE CROCHETED ANIMAL,5092,2045.04,168,0.4158857142857143
21288,STRIPEY CHOCOLATE NESTING BOXES,851,2036.85,130,2.7946153846153847
84691,PACK 20 DOLLY PEGS,2616,2036.4,179,0.8406111111111111
21531,RETRO SPOT SUGAR JAM BOWL,853,2034.75,141,2.5183098591549293
22363,GLASS JAR MARMALADE ,735,2034.29,128,2.9503053435114506
22191,EAU DE NIL DINER WALL CLOCK,244,2033.2,116,8.470689655172414
21811,CHRISTMAS HANGING HEART WITH BELL,1647,2031.39,132,1.2486428571428572
22342,HOME GARLAND PAINTED ZINC ,1608,2029.2,115,1.3465217391304347
22920,HERB MARKER BASIL,3370,2027.0,195,0.6489847715736041
22973,CHILDREN'S CIRCUS PARADE MUG,1254,2026.78,117,1.6710169491525422
21804,WHITE CHRISTMAS GARLAND STARS TREES,543,2025.45,106,3.7402702702702704
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2440,2024.81,224,0.8241409691629956
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,1302,2024.7,70,1.6454285714285712
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,524,2023.8,40,4.6325
23438, RED SPOT GIFT BAG LARGE,1686,2023.5,92,1.247717391304348
21408,SPOTTY PINK DUCK DOORSTOP,580,2017.34,139,4.144172661870504
22471,TV DINNER TRAY AIR HOSTESS ,553,2017.33,122,4.61344262295082
22714,CARD BIRTHDAY COWBOY,5097,2016.93,253,0.418498023715415
84676,BATH DUCK WATERING CAN,832,2016.52,98,2.8837755102040816
23543,KEEP CALM WALL ART ,269,2015.97,20,7.9465
22336,DOVE DECORATION PAINTED ZINC ,4442,2014.76,150,0.5811392405063291
51014L,"FEATHER PEN,LIGHT PINK",3238,2014.56,164,0.6444242424242425
21274,EMBOSSED HEART 3 DRAWER SHELF,159,2012.85,89,12.73
22292,"SPRING DEC , HANGING CHICK  YELLOW",1550,2009.9,92,1.4413978494623654
21808,"CHRISTMAS GARLAND STARS,TREES",801,2008.75,79,3.3796296296296298
84990,60 GOLD AND SILVER FAIRY CAKE CASES,4201,2006.23,161,0.5397604790419162
21246,RED SPOTTY BIG BOWL,408,2002.8,87,4.941954022988505
40018F,CHERRY DESIGN PAPERLANTERNS,1064,2000.44,97,1.9393877551020409
23326,HANGING MINI COLOURED BOTTLES,3369,1999.59,55,0.6192727272727273
22129,PARTY CONES CANDY TREE DECORATION,2510,1998.56,98,0.8394949494949495
23152,IVORY SWEETHEART WIRE LETTER RACK ,541,1998.51,149,3.7428
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,280,1994.0,42,7.702380952380952
21077,SET/20 WOODLAND PAPER NAPKINS ,2745,1990.53,167,0.830235294117647
22454,MEASURING TAPE BABUSHKA RED,707,1989.65,106,2.924074074074074
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,698,1982.3,120,2.913636363636364
23302,KNEELING MAT HOUSEWORK  DESIGN,1473,1980.71,187,1.5788947368421054
23403,LETTER HOLDER HOME SWEET HOME,595,1980.31,110,3.7067567567567568
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1434,1980.18,78,1.5176923076923077
22514,CHILDS GARDEN SPADE BLUE,1022,1978.68,193,2.0843005181347154
21905,MORE BUTTER METAL SIGN ,1520,1977.85,195,1.6186153846153846
21617,4 LILY  BOTANICAL DINNER CANDLES,778,1970.0,142,2.95
